Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
Key Account Assistant (8-month contract),"Nestlé Vietnam Ltd.,",Thương lượng,"Hà Nội, Vietnam, Floor 5, Empress Tower, 138-142 Hai Ba Trung,DaKao Ward, District 1, HCMC, Vietnam","- 2-3 years in marketing or sales, and over this period has successfully delivered on KPIs.
- Demonstrated ability to lead people.
- Capacity to understands all sales functions i.e. CCSD, Customer, Field.
- Had experience in managing Promoters.",2025-05-15,"Tiếp Thị, Quảng Cáo/Truyền Thông",Hàng tiêu dùng,2,Cử nhân,1,,Nhân viên,"Field Sales, PG Training, Hệ thống POP, Sales Functions Knowledge, Relationships Development",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Quản Lý Tài Khoản Khách Hàng, Hàng tiêu dùng, Field Sales, PG Training, Hệ thống POP, Sales Functions Knowledge, Relationships Development, Nestlé Vietnam Ltd.,, Hà Nội",Quản Lý Tài Khoản Khách Hàng,0,100
Customer Services Export,Fr. Meyer's Sohn Vietnam Company Limited,Thương lượng,"Room 1104, Floor 11, Central Plaza, 17 Le Duan, Ben Nghe Ward, District 1, HCMC, Room 1104, Floor 11, Central Plaza, 17 Le Duan, Ben Nghe Ward, District 1, HCMC","Education & Qualification
• Essential: Bachelor’s degree on foreign trade economic or maritime
• Desirable: Wise knowledge in freight forwarding and logistics field

Experience
• Essential: At least 5 years in sea freight of international forwarding company
• Desirable: Experience in international freight forwarder combines

Specialist Knowledge & Skills
• Essential: Good knowledge of customer service in freight forwarding and logistics

Interpersonal & Communication Skills
• Essential: Good capability communication.
• Desirable: Good English and/ Chinese.",2025-05-15,Dịch Vụ Khách Hàng,Vận tải,5,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"Ocean Transportation, Sea Export, Freight Forwarding, English, Logistics",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Vận tải, Ocean Transportation, Sea Export, Freight Forwarding, English, Logistics, Fr. Meyer's Sohn Vietnam Company Limited, Hồ Chí Minh",Dịch Vụ Khách Hàng,0,100
Nhân Viên Phòng Mua Hàng,Công Ty TNHH Fujikin Việt Nam - Chi Nhánh Nhà Máy Bắc Ninh,"$ 630-1,000 /tháng","Số 14, đường 8, KCN Đô thị và Dịch vụ VSIP Bắc Ninh, xã Phù Chẩn, thị xã Từ Sơn, tỉnh Bắc Ninh, Số 14, đường 8, KCN đô thị và dịch vụ VSIP Bắc Ninh, Phù Chẩn, Từ Sơn, Bắc Ninh","III. 応募条件/ Yêu cầu tuyền dụng
- 23〜35歳の男性/女性 / Nam/Nữ, từ 23 – 30 tuổi.
- 学歴/ Trình độ： 経済学、経営学、工学、サプライチェーンマネジメントまたは関連分野の大学卒業 / Tốt nghiệp đại học chuyên ngành Kinh tế, Quản trị kinh doanh, Kỹ thuật, Quản lý chuỗi cung ứng, hoặc các ngành liên quan.
- 経験/Kinh nghiệm： 少なくとも1年の購買業務経験 / Ít nhất 1 năm kinh nghiệm làm mua hàng
- 言語/ Ngôn ngữ： 英語において、リスニング・スピーキング・リーディング・ライティングの全てにおいて高い能力を有しています。/ Tiếng Anh thành thạo (nghe, nói, đọc, viết)
- 日本語（N3）が話せる候補者を優先します/Ưu tiên ứng viên biết tiếng Nhật (N3)
- 性格/ Tính cách： 業務上のプレッシャーにも冷静に対応できる力がある、高い責任感を持つ / Chịu áp lực công việc, tinh thần trách nhiệm cao
- ソフトスキル/ Kĩ năng mềm： チームワークを大切にし、限られた時間の中でも優先順位を見極めて業務を遂行する能力に加え、円滑なコミュニケーション力を備えています。 / Kỹ năng làm việc nhóm và có khả năng quản lý thời gian hiệu quả, kĩ năng giao tiếp tốt.

IV. 賃金 / Tiền lương: 630 USD以上 / Tren 630USD
V. 就業時間 / Thời giờ làm việc
月曜日～金曜日、および月2回の土曜日 / Thứ 2 đến thứ 6, và 2 thứ 7/ tháng
8:30～17:30（昼休み 12:30～13:30）/ Từ 08:30 đến 17h30, nghỉ trưa từ 12h30 đến 13h30
VI. 就業場所/ Địa điểm làm việc
Công ty TNHH Fujikin Việt Nam – Chi nhánh nhà máy Bắc Ninh
Số 14, đường 8, KCN Đô thị và Dịch vụ VSIP Bắc Ninh, xã Phù Chẩn, thị xã Từ Sơn, tỉnh Bắc Ninh",2025-05-15,Hành Chính Văn Phòng,Cơ khí/Máy móc/Thiết bị công nghiệp,1,Cử nhân,Không hiển thị,08:15 - 17:00,Mới Tốt Nghiệp,"Chuỗi Cung Ứng, Kinh Tế, Mua Hàng, Tiếng Nhật N3, Đàm Phán Giá",Tiếng Việt,Không hiển thị,Bất kỳ,Thứ 2 đến Thứ 7,Toàn thời gian,"Hành Chính Văn Phòng, Thu Mua, Cơ khí/Máy móc/Thiết bị công nghiệp, Chuỗi Cung Ứng, Kinh Tế, Mua Hàng, Tiếng Nhật N3, Đàm Phán Giá, Công Ty TNHH Fujikin Việt Nam - Chi Nhánh Nhà Máy Bắc Ninh, Bắc Ninh",Thu Mua,23,35
Phó Phòng Hành Chính Nhân Sự,Công Ty Cổ Phần Dược Phẩm Bến Tre,"$ 1,000-1,400 /tháng","11 Nguyễn Trọng Quyền, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam, Số 11, Nguyễn Trọng Quyền, P. Tân Thới Hòa, Q. Tân Phú, TP.HCM","- Nam/Nữ, 35 tuổi trở lên.
- Tốt nghiệp Đại học trở lên các ngành: Quản trị nhân sự, Quản trị kinh doanh, Luật, và các chuyên ngành liên quan.
- Tối thiểu 2 năm kinh nghiệm ở vị trí tương đương hoặc 3 năm ở vị trí Trưởng nhóm.
- Có khả năng quản lý, lãnh đạo.
- Có khả năng bao quát công việc, phân công công việc, lập kế hoạch, tổ chức sự kiện.
- Am hiểu luật lao động, các cơ chế chính sách chung của nhà nước.
- Cẩn thận, tỷ mỉ, ham học hỏi, cầu tiến, có trách nhiệm trong công việc được giao.",2025-05-15,Nhân Sự/Tuyển Dụng,Dược phẩm,2,Cử nhân,Không hiển thị,,Trưởng phòng,"Quản Trị Nhân Lực, Nhân Sự, Hành Chính Nhân Sự, Hành Chính, Lương & Phúc lợi",Bất kỳ,Người Việt Nam,Bất kỳ,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Dược phẩm, Quản Trị Nhân Lực, Nhân Sự, Hành Chính Nhân Sự, Hành Chính, Lương & Phúc lợi, Công Ty Cổ Phần Dược Phẩm Bến Tre, Hồ Chí Minh",Nhân Sự Tổng Hợp,0,100
Cố Vấn Dịch Vụ Xe 4 Bánh,Vietnam Suzuki Corporation,Thương lượng,"Số 02, Phổ Quang, Tân Bình, Hồ Chí Minh, Road No 2, Long Binh Industrial Zone (Loteco), Long Binh Ward, Dist. Bien Hoa, Dong Nai Province.",,2025-05-15,Dịch Vụ Khách Hàng,Ô tô,2,Cao đẳng,1,07:15 - 17:00,Nhân viên,"Bằng Lái Xe B2, Công Nghệ Ô Tô, Kỹ Thuật Hoa Viên, Tin Học Văn Phòng, Tư Vấn Khách Hàng",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Ô tô, Bằng Lái Xe B2, Công Nghệ Ô Tô, Kỹ Thuật Hoa Viên, Tin Học Văn Phòng, Tư Vấn Khách Hàng, Vietnam Suzuki Corporation, Hồ Chí Minh",Dịch Vụ Khách Hàng,25,60
"Phó Ban Kinh Doanh Khu Công Nghiệp – Yêu Cầu Tiếng Trung, Thu Nhập Hấp Dẫn",CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN HOÀNG QUÂN LAND,22tr-30tr ₫/tháng,"286-288 Huỳnh Văn Bánh, Phú Nhuận, Hồ Chí Minh, Việt Nam, 278-280 Đường Huỳnh Văn Bánh, phường 11, Quận Phú Nhuận, Hồ Chí Minh, Việt Nam","• Tối thiểu 3 năm kinh nghiệm trong lĩnh vực bất động sản công nghiệp hoặc lĩnh vực liên quan.
• Yêu cầu thành thạo tiếng Trung.",2025-05-15,Kinh Doanh,Bất Động Sản/Cho thuê,3,,,,Trưởng phòng,"Bất Động Sản Công Nghiệp, Tiếng Trung, Quản Lý Nhóm, Phân Tích Thị Trường, Kinh Doanh",Tiếng Việt,Không hiển thị,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bất Động Sản/Cho thuê, Bất Động Sản Công Nghiệp, Tiếng Trung, Quản Lý Nhóm, Phân Tích Thị Trường, Kinh Doanh, CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN HOÀNG QUÂN LAND, Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100
AP Accountant (Account Payable),Zuellig Pharma Viet Nam,$ 500-700 /tháng,"Etown Central, 11 Doan Van Bo street, Ward 13, District 4, E. Town Central, 11 Doan Van Bo, Ward 13, District 4, Ho Chi Minh City","1. Education & Qualification
University degree in Finance/ Accounting

2. Working Experience
At least 2 year experience of AP Accountant

3. Skills
Good communication skill
Computer (Excel, Word)
Good English
Other Specific Requirements
Accurate, careful, hardworking",2025-05-15,Kế Toán/Kiểm Toán,Kế toán/Kiểm toán,3,Cử nhân,1,08:00 - 17:30,Nhân viên,"Accountant, ProAccounting, SAP Accounting",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Thanh Toán, Kế toán/Kiểm toán, Accountant, ProAccounting, SAP Accounting, Zuellig Pharma Viet Nam, Hồ Chí Minh",Kế Toán Thanh Toán,15,60
Trưởng Nhóm Thiết Kế Sáng Tạo,CÔNG TY CỔ PHẦN Regal Group,"800-1,000 ₫/tháng","Đà Nẵng, Vietnam, 52-54 Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà, TP Đà Nẵng, Số 52-54, đường Võ Văn Kiệt, Phường An Hải Đông","I. Yêu cầu công việc
- Tốt nghiệp Đại học chuyên ngành Thiết kế Đồ họa, Mỹ thuật, Truyền thông thị giác, hoặc liên quan.
- Tối thiểu 3–5 năm kinh nghiệm trong ngành thiết kế sáng tạo, trong đó ít nhất 1 năm ở vị trí quản lý nhóm.
- Ưu tiên từng làm trong lĩnh vực bất động sản, FMCG, thời trang, dịch vụ cao cấp.
- Thành thạo các phần mềm thiết kế: Adobe Illustrator, Photoshop, InDesign, Premiere, After Effect…",2025-05-15,Thiết Kế,Bất Động Sản/Cho thuê,5,,,,Trưởng phòng,"Kinh Doanh Bất Động Sản, Quản Lý Kinh Doanh, Quản Lý Đội Nhóm, Môi Giới Bất Động Sản, Lập Kế Hoạch Kinh Doanh",Bất kỳ,Không hiển thị,,,,"Thiết Kế, Thiết Kế Đồ Họa, Bất Động Sản/Cho thuê, Kinh Doanh Bất Động Sản, Quản Lý Kinh Doanh, Quản Lý Đội Nhóm, Môi Giới Bất Động Sản, Lập Kế Hoạch Kinh Doanh, CÔNG TY CỔ PHẦN Regal Group, Đà Nẵng",Thiết Kế Đồ Họa,0,100
Kỹ Sư Dự Toán/ Kỹ Sư Cơ Khí - Xây Dựng (QS/ Mechanical Engineer - Construction),Công ty TNHH Đầu tư Xây dựng Net Việt,12tr-20tr ₫/tháng,"An Thới, Phú Quốc, Kiên Giang, Việt Nam, Vũng Tàu, Bà Rịa - Vũng Tàu, Việt Nam","• Từ 2 năm kinh nghiệm trong lĩnh vực kỹ thuật cơ khí hoặc xây dựng.
• Tốt nghiệp Cao đẳng/ Đại học ngành Cơ Khí, Xây Dựng hoặc các ngành liên quan.
• Có kiến thức sâu về phần mềm thiết kế (AutoCAD, SolidWorks,...).
• Khả năng làm việc độc lập và theo nhóm.
• Kỹ năng giao tiếp tốt và khả năng giải quyết vấn đề.
• Ưu tiên có chứng chỉ hành nghề liên quan.",2025-05-15,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,2,Cử nhân,3,07:30 - 17:30,Nhân viên,"SolidWorks, AutoCAD, Cơ Khí, Kỹ Thuật Cơ Khí, Xây Dựng",Bất kỳ,Người Việt Nam,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, SolidWorks, AutoCAD, Cơ Khí, Kỹ Thuật Cơ Khí, Xây Dựng, Công ty TNHH Đầu tư Xây dựng Net Việt, Kiên Giang, Bà Rịa - Vũng Tàu",Xây Dựng,25,45
Chuyên Viên Quản Lý Mối Quan Hệ Khách Hàng,Công Ty Cổ Phần Vinhomes,11tr-40tr ₫/tháng,"Vinhomes Oceanpark 1, Gia Lâm, Văn phòng Symphony, Khu đô thị Vinhomes Riverside, Long Biên, Hà Nội","• Tốt nghiệp Đại học trở lên, ưu tiên các chuyên ngành: Kinh tế, Quản trị Kinh doanh, Tài chính, Marketing, Bất động sản
• Kỹ năng giao tiếp, đàm phán và xây dựng mối quan hệ tốt
• Am hiểu về thị trường bất động sản, có khả năng phân tích nhu cầu khách hàng
• Kỹ năng sử dụng công cụ CRM và các nền tảng quản lý khách hàng.
• Tối thiểu 1-2 năm kinh nghiệm trong lĩnh vực bất động sản, kinh doanh, tư vấn khách hàng hoặc các vị trí liên quan
• Ưu tiên ứng viên có kinh nghiệm làm việc với khách hàng cao cấp, có mạng lưới khách hàng tiềm năng
• Kinh nghiệm tổ chức sự kiện, chương trình kết nối khách hàng là một lợi thế",2025-05-15,Ngân Hàng & Dịch Vụ Tài Chính,Bất Động Sản/Cho thuê,1,,,,Nhân viên,"Kinh Doanh Bất Động Sản, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Quản lý mối quan hệ, Quản lý mối quan hệ, Quản lý mối quan hệ, Tư Vấn Sản Phẩm, Định Vị Khách Hàng",Bất kỳ,Người Việt Nam,,,,"Ngân Hàng & Dịch Vụ Tài Chính, Quản Lý Quan Hệ Khách Hàng, Bất Động Sản/Cho thuê, Kinh Doanh Bất Động Sản, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Quản lý mối quan hệ, Quản lý mối quan hệ, Quản lý mối quan hệ, Tư Vấn Sản Phẩm, Định Vị Khách Hàng, Công Ty Cổ Phần Vinhomes, Hà Nội",Quản Lý Quan Hệ Khách Hàng,0,100
"Mechanical (HVAC, P&D , F/F) Engineer in HCM, Da Nang, Ha Noi Projects",Shinryo Vietnam Corporation,Thương lượng,"Đà Nẵng, Cao ốc văn phòng Sài Gòn Prime, 107-109-111 Nguyễn Đình Chiểu, P. Võ Thị Sáu, Quận 3, TP Hồ Chí Minh, Tầng 10, Tòa nhà 3D Creative, Số 10 Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội, 3/F., Saigon Prime, 107 Nguyen Dinh Chieu, Ward 6, Dist.3, HCM","- Please specify the working location that you want to apply.
- University in relevant discipline.
- Have knowledge about Air - conditioning & Mechanical Ventilation, Plumbing and Drainage, Fire Fighting System
- Having experience over 2 years for M&E field, but fresh graduates are also welcome.
- Good in English, MS Office and AutoCAD.
- Good in Revit software. This will be an advantage.
- Willing to work under high pressure at site.
- Positive attitude, responsible and hard-working
- Salary will be discussed.
- Just interview candidates are suitable with the qualification requirements by English.
- Please specify the recruitment location.",2025-05-15,Khoa Học & Kỹ Thuật,Cơ khí/Máy móc/Thiết bị công nghiệp,2,Cử nhân,Không hiển thị,,Nhân viên,"English, Revit, AutoCAD, M&E Design, HVAC Design",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Cơ khí/Máy móc/Thiết bị công nghiệp, English, Revit, AutoCAD, M&E Design, HVAC Design, Shinryo Vietnam Corporation, Đà Nẵng, Hồ Chí Minh, Hà Nội",Cơ Khí & Điện Lạnh,0,100
"Electrical Engineer in HCM, Da Nang & Ha Noi Projects",Shinryo Vietnam Corporation,Thương lượng,"Đà Nẵng, Cao ốc văn phòng Sài Gòn Prime, 1O7-1O9-111 Nguyễn Đình Chiểu, Phường Võ Thị Sáu, Quận 3, TP Hồ Chí Minh, Tầng 10, Tòa nhà 3D Creative, Số 10 Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội, 3/F., Saigon Prime, 107 Nguyen Dinh Chieu, Ward 6, Dist.3, HCM","• Please specify the working location that you want to apply.
• Bachelor’s degree in Electrical Engineering.
• Experience: Minimum of 2 years but fresh graduates are also welcome.
• Additional license or certification will be an advantage.
• Good in English, MS Office and AutoCAD.
• Willing to work under high pressure at site.
• Positive attitude, responsible and hard-working
• Salary will be discussed.
• Just interview candidates are suitable with the qualification requirements by English.
Please specify the recruitment location.",2025-05-15,Khoa Học & Kỹ Thuật,Cơ khí/Máy móc/Thiết bị công nghiệp,2,Cử nhân,Không hiển thị,,Nhân viên,"Electrical Design, AutoCAD, English, Troubleshooting Analysis, Electrical Engineering",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Cơ khí/Máy móc/Thiết bị công nghiệp, Electrical Design, AutoCAD, English, Troubleshooting Analysis, Electrical Engineering, Shinryo Vietnam Corporation, Đà Nẵng, Hồ Chí Minh, Hà Nội",Kỹ Thuật Điện/Điện Tử,0,100
Nhân Viên Kinh Doanh Đại Lý,Chi Nhánh Hà Nội - CÔNG TY Cồ PHẦN Daikin Air Conditioning (Vietnam),Thương lượng,"Tầng 2, Tòa nhà Golden City, Số 25 Nguyễn Thị Minh Khai, P.Lê Mao, TP.Vinh, 10 FL, 1 Đào Duy Anh, Đống Đa, Hà Nội","• Học vấn: Đại học trở lên ( Ưu tiên các ứng viên có chuyên ngành Điện lạnh, Cơ điện lạnh, Điện công nghiệp, Hệ thống kỹ thuật trong công trình,..v.v)
• Kinh nghiệm: Có ít nhất 01 năm kinh nghiệm Bán hàng
• Am hiểu sâu sắc các bước bán hàng
• Thành thạo tin học văn phòng (Word, Excel, PowerPoint, Internet, Outlook, ...)
• Kỹ năng giao tiếp tốt
• Khả năng làm việc độc lập
• Có thể làm việc dưới áp lực cao
• Năng động, chăm chỉ, nhiệt tình, sáng tạo
• Kỹ năng tiếng Anh tốt là một lợi thế.",2025-05-15,Khoa Học & Kỹ Thuật,Điện/Điện tử,2,Cử nhân,Không hiển thị,,Nhân viên,"Kinh Doanh, Bán Hàng Đại Lý, Điện Lạnh, Phát Triển Đại Lý, Điều Hòa Không Khí",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Cơ Khí & Điện Lạnh, Điện/Điện tử, Kinh Doanh, Bán Hàng Đại Lý, Điện Lạnh, Phát Triển Đại Lý, Điều Hòa Không Khí, Chi Nhánh Hà Nội - CÔNG TY Cồ PHẦN Daikin Air Conditioning (Vietnam), Nghệ An",Cơ Khí & Điện Lạnh,0,100
"Business Development Manager, Head Office",Public Bank Vietnam Ltd,"Tới $ 2,000 /tháng","Tòa nhà Hanoi Tungshing Square, Số 2, Ngô Quyền, Phường Lý Thái Tổ, Hoàn Kiếm, Hà Nội, tầng 1,2,10,11 tòa nhà Tungshing Square, 2 Ngô Quyền, Hà Nội","• Graduate Degree in Economics, Foreign Trade, Banking & Finance, Business Administration.
• Good command of spoken and written English.
• Dynamic and pro-active with at least 5 years working experience in the Banking industry with exposure to Business Development.",2025-05-15,Kinh Doanh,Ngân hàng,5,Cử nhân,1,9:00 - 18:00,Trưởng phòng,"Banking, Business Development, Customer Development, English Communication, Strategic Planning",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Ngân hàng, Banking, Business Development, Customer Development, English Communication, Strategic Planning, Public Bank Vietnam Ltd, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,25,50
