Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
Chuyên Viên Tổng Vụ (Mua Bán),Công Ty TNHH Quốc Tế George Glory Việt Nam,13tr-18tr ₫/tháng,"Lô CN04, CCN Hồng Phúc - Hưng Long, xã Hưng Long, huyện Ninh Giang, Hải Dương, Lô CN04, CCN Hồng Phúc - Hưng Long, xã Hưng Long, huyện Ninh Giang, Hải Dương","- Tiếng trung 4 kỹ năng, ưu tiên có kinh nghiệm mua bán
- Trung thực, nhanh nhẹn",2025-05-16,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Sản xuất,1,Không giới hạn,1,07:45 - 17:00,Nhân viên,"Mua Bán, Sản xuất, Sản xuất, Sản xuất, Sản xuất",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2 đến Chủ Nhật,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Thu Mua & Quản Trị Hàng Tồn Kho, Sản xuất, Mua Bán, Sản xuất, Sản xuất, Sản xuất, Sản xuất, Công Ty TNHH Quốc Tế George Glory Việt Nam, Hải Dương",Thu Mua & Quản Trị Hàng Tồn Kho,15,60
Nhân Viên Thiết Kế Đồ Họa 3D,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN 3M-INTEL,18tr-25tr ₫/tháng,"V1- A02 Khu đô thị mới An Hưng, Dương Nội, Hà Đông, Hà Nội","• Điều kiện bắt buộc (Must)
Có kinh nghiệm làm việc ít nhất 2 năm ở vị trí tương đương.
Thành thạo các kỹ năng mô hình hóa, tạo texture, ánh sáng và render sản phẩm.
Có thế mạnh trong việc thể hiện chất liệu mang tính chân thực cho các sản phẩm điện gia dụng hoặc sản phẩm công nghiệp.
Có kỹ năng sử dụng phần mềm thiết kế chuyên dụng trong công việc (ví dụ: 3ds Max, Maya, Cinema 4D, Blender, KeyShot,...).",2025-05-16,Thiết Kế,Sản xuất,2,Không giới hạn,1,08:00 - 17:00,Nhân viên,"3D Modeling, Adobe Photoshop, After Effects, Lighting Design, Rendering",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 7,Toàn thời gian,"Thiết Kế, Thiết Kế Đồ Họa, Sản xuất, 3D Modeling, Adobe Photoshop, After Effects, Lighting Design, Rendering, CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN 3M-INTEL, Hà Nội",Thiết Kế Đồ Họa,0,100
Trưởng Nhóm Kế Hoạch,Crystal Martin (Vietnam) Company Limited,Thương lượng,"Lô R(R1), KCN Quang Châu, TX Việt Yên, TP Bắc Giang, Bắc Ninh, Việt Nam, Hà Nội, Việt Nam, Quang Chau industrial zone, Viet Yen, Bac Giang","1. Tốt nghiệp đại học trở lên

2. Yêu cầu về kinh nghiệm
- Có ít nhất 4 năm kinh nghiệm trong ngành may & ít nhất 2 năm kinh nghiệm làm ở vị trí quản lý.
- Hiểu biết về quy trình sản xuất.
- Có kinh nghiệm làm kế hoạch trên Fast React là một lợi thế.

3. Yêu cầu về năng lực kỹ năng
- Tiếng Anh thành thạo.
- Mày tỉnh thành thạo: Microsoft Word, Excel, Power-point, Visio.
- Khả năng phân tích số liệu chính xác.

4. Yêu cầu về tính cách
- Chinh trực.
- Có khả năng đàm phán.
- Giải quyết được vấn đề.",2025-05-16,Sản Xuất,Sản xuất,2,Cử nhân,1,,Nhân viên,"Quản Lý Sản Xuất, May Mặc, Kế Hoạch Sản Xuất, Cải Tiến Quy Trình Sản Xuất, Quản Lý Đơn Hàng",Tiếng Anh,Không giới hạn,Bất kỳ,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Sản xuất, Quản Lý Sản Xuất, May Mặc, Kế Hoạch Sản Xuất, Cải Tiến Quy Trình Sản Xuất, Quản Lý Đơn Hàng, Crystal Martin (Vietnam) Company Limited, Bắc Giang, Bắc Ninh, Hà Nội",Hoạch Định & Quản Lý Sản Xuất,0,100
Nhân Viên Thiết Kế Đồ Họa,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN 3M-INTEL,13tr-18tr ₫/tháng,"V1- A02 Khu đô thị mới An Hưng, Dương Nội, Hà Đông, Hà Nội","• Điều kiện bắt buộc (Must)
Có kinh nghiệm thiết kế vật phẩm quảng cáo, ấn phẩm tiếp thị bằng phần mềm Adobe Photoshop, Illustrator.
Có kinh nghiệm ít nhất khoảng 3 năm ở vị trí tương đương
Có kinh nghiệm thiết kế vật phẩm quảng cáo, ấn phẩm tiếp thị bằng phần mềm Adobe Photoshop, Illustrator.
Có kinh nghiệm thiết kế các sản phẩm in ấn như thiết bị điện gia dụng, bao bì sản phẩm, sách hướng dẫn sử dụng, tờ rơi giới thiệu,...
Đính kèm portfolio khi ứng tuyển

• Điều kiện ưu tiên (Want)
Có kinh nghiệm chỉ đạo chụp ảnh sản phẩm hoặc có kỹ năng chụp ảnh.
Có kinh nghiệm thiết kế cho các nền tảng kỹ thuật số như banner web, hình ảnh dùng cho mạng xã hội,...
Có kinh nghiệm thiết kế UI/UX (ví dụ: bảng điều khiển của thiết bị điện gia dụng,...).

Thời gian làm viêc: Sáng từ 8h-12h; Chiều từ 13h - 17h từ Thứ 2 đến sáng Thứ 7",2025-05-16,Thiết Kế,Phần Mềm CNTT/Dịch vụ Phần mềm,3,Không giới hạn,1,08:00 - 17:00,Nhân viên,"Illustrator, Illustrator, Photoshop, Quảng cáo, Thiết Kế Mẫu Sản Phẩm, Thiết Kế Đồ Họa",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 7,Toàn thời gian,"Thiết Kế, Thiết Kế Đồ Họa, Phần Mềm CNTT/Dịch vụ Phần mềm, Illustrator, Illustrator, Photoshop, Quảng cáo, Thiết Kế Mẫu Sản Phẩm, Thiết Kế Đồ Họa, CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN 3M-INTEL, Hà Nội",Thiết Kế Đồ Họa,0,100
Chuyên Viên Nghiệp Vụ,Công Ty TNHH Quốc Tế George Glory Việt Nam,15tr-18tr ₫/tháng,"Lô CN04, CCN Hồng Phúc - Hưng Long, xã Hưng Long, huyện Ninh Giang, Hải Dương, Lô CN04, CCN Hồng Phúc - Hưng Long, xã Hưng Long, huyện Ninh Giang, Hải Dương","• Tiếng anh và Tiếng Trung Tốt
• Không yêu cầu kinh nghiệm, sẽ được đào tạo
• Nhanh nhẹn, chủ động trong mọi công việc",2025-05-16,Sản Xuất,Sản xuất,1,,,,Nhân viên,"Nghiệp Vụ Sản Xuất, Sản xuất, Sản xuất, Sản xuất, Sản xuất",Bất kỳ,Không giới hạn,,,,"Sản Xuất, Nghiên Cứu & Phát Triển, Sản xuất, Nghiệp Vụ Sản Xuất, Sản xuất, Sản xuất, Sản xuất, Sản xuất, Công Ty TNHH Quốc Tế George Glory Việt Nam, Hải Dương",Nghiên Cứu & Phát Triển,0,100
Manufacturing Engineer/process Engineer (Working in Ha Tinh),Vinfast TRADING AND Production JSC,Thương lượng,"Vung Ang, Ha Tinh, Symphony Building, Chu Huy Man Street, Hanoi, Vietnam","1. Bachelor of Engineering: Mechanical, Electrical, Mechatronic, Automation. Minimum 2 years of experience in manufacturing industry in high volume OEM.

2. English influent 4 skills.

3. Experienced and knowledge about Fixtures/ Jig, welding technologies.

4. Required skills: Problem solving, root cause analysis, production process set up, analyze PFMEA-PCP, create Bill of material (BOM), Bill of Process (BOP).",2025-05-16,Sản Xuất,Ô tô,2,Cử nhân,Không hiển thị,,Nhân viên,"Process Engineer, Manufacturing Engineering, Automotive Engineering, Yield Management, Lean Manufacturing",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Ô tô, Process Engineer, Manufacturing Engineering, Automotive Engineering, Yield Management, Lean Manufacturing, Vinfast TRADING AND Production JSC, Hà Tĩnh",Hoạch Định & Quản Lý Sản Xuất,0,100
Thiết Kế Website,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN 3M-INTEL,15tr-20tr ₫/tháng,"V1- A02 Khu đô thị mới An Hưng, Dương Nội, Hà Đông, Hà Nội","• Điều kiện bắt buộc (Must)
Có kinh nghiệm thực tế trong lĩnh vực thiết kế Web (ít nhất 2 năm kinh nghiệm).
Có hiểu biết cơ bản và kỹ năng vận dụng HTML/CSS (không yêu cầu tự lập trình nhưng cần hiểu rõ cấu trúc để làm việc hiệu quả với bên ngoài).
Thành thạo thiết kế UI và trang web bằng các công cụ như Adobe XD, Figma, Photoshop,...
Có kinh nghiệm thiết kế trang sản phẩm và trang thương hiệu cho công ty.
Có kinh nghiệm thiết kế responsive (hiển thị tốt trên cả điện thoại thông minh và máy tính).
Bắt buộc nộp portfolio (các URL sản phẩm web đã thực hiện,...)

• Điều kiện ưu tiên (Want)
Có kinh nghiệm thiết kế web cho các công ty sản xuất điện gia dụng, hàng tiêu dùng bền, hoặc sản phẩm công nghiệp.
Có kinh nghiệm thiết kế và cập nhật trang EC (thương mại điện tử) hoặc landing page.
Có kiến thức thực tế về JavaScript, WordPress hoặc các công cụ CMS khác.
Có kiến thức cơ bản về SEO và tiếp thị trên nền tảng Web.
Có kinh nghiệm chỉ đạo dự án Web hoặc quản lý tiến độ sản xuất.
Có kinh nghiệm thiết kế các tài nguyên quảng cáo kỹ thuật số như banner cho mạng xã hội hoặc thumbnail cho video.

• Hình mẫu ứng viên lý tưởng
Có khả năng truyền tải hiệu quả sức hấp dẫn của sản phẩm công ty thông qua các thiết kế Web sáng tạo và mang tính đề xuất.
Quan tâm đến UI/UX và có thể thiết kế dựa trên góc nhìn người dùng.
Có khả năng làm việc với tư duy về marketing và xây dựng thương hiệu.
Có kỹ năng giao tiếp để phối hợp tốt với các bên liên quan trong và ngoài công ty trong quá trình làm việc.

Thời gian làm viêc: Sáng từ 8h-12h; Chiều từ 13h - 17h từ Thứ 2 đến sáng Thứ 7",2025-05-16,Công Nghệ Thông Tin/Viễn Thông,Phần Mềm CNTT/Dịch vụ Phần mềm,2,Không giới hạn,1,08:00 - 17:00,Nhân viên,"Adobe XD, Figma, HTML/CSS, JavaScript, Thiết Kế UI-UX",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 7,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, UX/UI Design, Phần Mềm CNTT/Dịch vụ Phần mềm, Adobe XD, Figma, HTML/CSS, JavaScript, Thiết Kế UI-UX, CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN 3M-INTEL, Hà Nội",UX/UI Design,0,100
Staff/ Assistant - Technology Assurance - Hanoi Office,Ernst & Young Vietnam Limited (EY Vietnam),Thương lượng,"16 Phố Phan Chu Trinh, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, Việt Nam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi",,2025-05-16,Công Nghệ Thông Tin/Viễn Thông,Kế toán/Kiểm toán,2,,,,Mới Tốt Nghiệp,"Auditing, Fintech, Information System, IT Audit, Technology Audit",Bất kỳ,Không hiển thị,,,,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Công Nghệ Thông Tin, Kế toán/Kiểm toán, Auditing, Fintech, Information System, IT Audit, Technology Audit, Ernst & Young Vietnam Limited (EY Vietnam), Hà Nội",Quản Lý Công Nghệ Thông Tin,0,100
Senior Technology Assurance - Ha Noi Office,Ernst & Young Vietnam Limited (EY Vietnam),Thương lượng,"16 Phố Phan Chu Trinh, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, Việt Nam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi","To qualify for the role, you must have:
• A bachelor’s degree in IT/MIS/Fintech/Accounting/Finance/Economics/Mathematics... with strong academic credentials
• Intermediate knowledge of at least one of following areas ERP, core banking system, database management (Oracle, SQL)
• Experience working in Technology and/or Data risk in a regulated industry or having worked in an applicable technology environment.
• Able to work across a large and varied portfolio of work, facilitating discussion across a wide range of stakeholders, appropriately managing expectations and driving projects to completion.
• Fluent in English, Articulate and effective oral and written communication.
Ideally, you’ll also have:
• Achieve or working toward following certification: CISA, CISM, CISSP, CIA or ISO27001
• Experience in business analysis (BA), system implementation is a plus

Ideally, you’ll also have

- Achieve or working toward following certification: CISA, CISM, CISSP, CIA or ISO27001
- Experience in business analysis (BA), system implementation is a plus
What we look for

What’s most important is that you’re dedicated to working with your colleagues as part of a high-performing team. You’ll need to thrive in picking up new skills as you go, so natural curiosity, a lot of questions and the confidence to speak up when you see something that could be improved are essential. If you’re ready to take on a wide range of responsibilities, and are committed to seeking out new ways to make a difference, this role is for you.

What we offer

- Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next. Access to premium content including EY Global Methodology, Udemy for Business, Microsoft, SAP partners v.v.
- Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
- Local engagement with Global standard & International team: you’ll liaise with subject matter experts and specialist risk teams from international team.
- Transformative leadership: We’ll give you the insights, coaching and confidence to be the leader the world needs.
- Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

If you can demonstrate that you meet the criteria above, please contact us as soon as possible.

Only shortlisted applicants will be invited to attend evaluation rounds. Please check your email regularly for updates.

EY | Building a better working world

EY is building a better working world by creating new value for clients, people, society and the planet, while building trust in capital markets.

Enabled by data, AI and advanced technology, EY teams help clients shape the future with confidence and develop answers for the most pressing issues of today and tomorrow.

EY teams work across a full spectrum of services in assurance, consulting, tax, strategy and transactions. Fueled by sector insights, a globally connected, multi-disciplinary network and diverse ecosystem partners, EY teams can provide services in more than 150 countries and territories.",2025-05-16,Công Nghệ Thông Tin/Viễn Thông,Kế toán/Kiểm toán,3,Cử nhân,Không hiển thị,08:00 - 17:00,Nhân viên,"Fintech, IT Auditing, Technology Audit, Technology Management",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Công Nghệ Thông Tin/Viễn Thông, Quản Lý Công Nghệ Thông Tin, Kế toán/Kiểm toán, Fintech, IT Auditing, Technology Audit, Technology Management, Ernst & Young Vietnam Limited (EY Vietnam), Hà Nội",Quản Lý Công Nghệ Thông Tin,0,100
Experienced Staff in Risk Consulting - Hanoi Office,Ernst & Young Vietnam Limited (EY Vietnam),Thương lượng,"16 Phố Phan Chu Trinh, Phan Chu Trinh, Hoàn Kiếm, Hà Nội, Việt Nam, Bitexco Financial Tower, 28th Floor, 2 Hai Trieu street, District 1, Ho Chi Minh City & 8th Floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi",,2025-05-16,Kế Toán/Kiểm Toán,Kế toán/Kiểm toán,2,Cử nhân,Không hiển thị,08:00 - 17:00,Nhân viên,"Business Consulting, Internal Audit, Internal Control, Risk Management",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế hoạch/Tư Vấn Doanh Nghiệp, Kế toán/Kiểm toán, Business Consulting, Internal Audit, Internal Control, Risk Management, Ernst & Young Vietnam Limited (EY Vietnam), Hà Nội",Kế hoạch/Tư Vấn Doanh Nghiệp,0,100
Market Research Manager,CTCP Tập Đoàn Phượng Hoàng Xanh A&A,Thương lượng,"Trường Đại Học Phenikaa, Phố Nguyễn Trác, Yên Nghĩa, Hà Đông, Hà Nội, Việt Nam, Khu CNC Hòa Lạc, Thạch Hòa, Thạch Thất, Hà Nội",,2025-05-16,"Tiếp Thị, Quảng Cáo/Truyền Thông",Hàng tiêu dùng,5,,,,Trưởng phòng,"Market Research, Nghiên Cứu Thị Trường, Phân Tích Dữ Liệu, Qualitative Market Research, Quantitative Analysis",Bất kỳ,Không giới hạn,,,,"Tiếp Thị, Quảng Cáo/Truyền Thông, Nghiên Cứu & Phân Tích Thị Trường, Hàng tiêu dùng, Market Research, Nghiên Cứu Thị Trường, Phân Tích Dữ Liệu, Qualitative Market Research, Quantitative Analysis, CTCP Tập Đoàn Phượng Hoàng Xanh A&A, Hà Nội",Nghiên Cứu & Phân Tích Thị Trường,0,100
Trưởng Phòng Quan Hệ Lao Động,Wistron Neweb CORPORATION (WNC),Thương lượng,"KCN Đồng Văn III, Duy Tiên, Hà Nam, KCN Đồng Văn III, Duy Tiên, Hà Nam","• Tối thiểu 5 năm trong lĩnh vực nhân sự, trong đó có 3 năm ở vị trí quản lý nhóm.
• Tiếng Trung tốt
• Hiểu sâu về hệ thống pháp luật lao động và các chính sách về HR
• Có kinh nghiệm xây dựng hệ thống định mức, quy chế kỷ luật.nền tảng phân tích dữ liệu.
• Kỹ năng giao tiếp – đàm phán, xử lý mâu thuẫn và truyền thông nội bộ rõ ràng.
• Tư duy hệ thống, chính xác và có trách nhiệm trong tư vấn pháp lý nhân sự.

QUYỀN LỢI ĐƯỢC HƯỞNG
• Mức lương cạnh tranh, hấp dẫn (Thu nhập xứng đáng với ứng viên có năng lực)
• Thưởng hiệu suất, thưởng học tập và các khoản thưởng khác theo quy định công ty
• Thưởng tháng lương thứ 13 + thưởng theo tình hình hoạt động kinh doanh của công ty
• Thử việc 100% lương
• Tăng lương hàng năm (Nếu bạn thể hiện tốt sẽ được đề xuất linh động trong quá trình làm việc)
• Chế độ bảo hiểm đầy đủ theo quy định của nhà nước ngay khi bạn gia nhập WNC
• Cơ hội học hỏi, làm việc và phát triển trong công ty đa quốc gia
• Chính sách đào tạo bài bản, rõ ràng phù hợp với quá trình phát triển của nhân sự
• 12 ngày nghỉ phép năm kèm các chế độ nghỉ khác như Nghỉ dưỡng đặc biệt / Nghỉ chăm vợ sinh/ Chăm sóc gia đình / Nghỉ ngày đèn đỏ đối với đồng nghiệp nữ…
• Tham gia tổng kết cuối năm, ngày hội gia đình, tour du lịch hàng năm, hội thi thể thao, tiệc Giáng sinh, lễ hội khác… cùng công ty
• Nghỉ 2 thứ 7/ tháng và tất cả các CN
• Có xe đưa đón Hà Nội, Bắc Ninh",2025-05-16,Nhân Sự/Tuyển Dụng,Sản xuất,1,Cao đẳng,1,09:00 - 18:00,Nhân viên,"Tiếng Trung, Nhân Sự, trưởng phòng",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2 đến Thứ 6,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Sản xuất, Tiếng Trung, Nhân Sự, trưởng phòng, Wistron Neweb CORPORATION (WNC), Hà Nam",Nhân Sự Tổng Hợp,0,100
